Country_Name,Tax_Indicator_Name,Lowest_Level_Portfolio_Name,Balance_Sheet_Component_Name,IFRS_Earnings_Component_Name,Scenario_Name,Currency_Name,Par_Status_Name,Amount,Source_File,Ingestion_TS,Reporting_Date
Japan,"Pre-Tax, Pre-MI",MLJ JPY-MANUFLEX,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,S&P Sens RF and URR2,Canadian Dollar,Non-par,0,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ JPY-MANUFLEX,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,AAR All Rate Minus 50,Canadian Dollar,Non-par,0,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ JPY-MANUFLEX,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,AAR All Rate Plus 50,Canadian Dollar,Non-par,0,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ JPY-MANUFLEX,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,CIA Reference Curve_Observable Period,Canadian Dollar,Non-par,0,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ JPY-MANUFLEX,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,Full CIA Reference Curve,Canadian Dollar,Non-par,0,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ JPY-MANUFLEX,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,CIA Reference Curve_Unobservable Period,Canadian Dollar,Non-par,0,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ JPY-MANUFLEX,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,Credit default on bonds and mortgages B,Canadian Dollar,Non-par,0,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ JPY-MANUFLEX,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,Q3FBC_01,Canadian Dollar,Non-par,0,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ JPY-MANUFLEX,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,Q3FBC_02,Canadian Dollar,Non-par,0,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ JPY-MANUFLEX,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,CIA Reference Curve_Observable Period,Canadian Dollar,Non-par,0,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ JPY-MANUFLEX,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,Full CIA Reference Curve,Canadian Dollar,Non-par,0,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ JPY-MANUFLEX,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,CIA Reference Curve_Unobservable Period,Canadian Dollar,Non-par,0,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLRL USD-Hybrid,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,RF +100bps,Canadian Dollar,Non-par,176.3021924,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLRL USD-Hybrid,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,RF -100bps,Canadian Dollar,Non-par,-184.3761609,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLRL USD-Hybrid,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,RF -200bps,Canadian Dollar,Non-par,-377.0249179,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLRL USD-Hybrid,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,RF +200bps,Canadian Dollar,Non-par,344.8383153,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLRL USD-Hybrid,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,RF +300bps,Canadian Dollar,Non-par,506.0239787,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLRL USD-Hybrid,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,"Partial RF-50, all tenors up to 2yr",Canadian Dollar,Non-par,-0.456617139,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLRL USD-Hybrid,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,"Partial RF-50, all tenors up to 5yr",Canadian Dollar,Non-par,-11.31913119,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLRL USD-Hybrid,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,"Partial RF-50, all tenors up to 7yr",Canadian Dollar,Non-par,-35.59972346,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLRL USD-Hybrid,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,"Partial RF-50, all tenors up to 10yr",Canadian Dollar,Non-par,-61.57708022,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLRL USD-Hybrid,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,"Partial RF-50, all tenors up to 20yr",Canadian Dollar,Non-par,-73.76363699,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLRL USD-Hybrid,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,"Partial RF+50, all tenors up to 2yr",Canadian Dollar,Non-par,0.285950878,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLRL USD-Hybrid,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,"Partial RF+50, all tenors up to 5yr",Canadian Dollar,Non-par,10.91142103,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLRL USD-Hybrid,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,"Partial RF+50, all tenors up to 7yr",Canadian Dollar,Non-par,34.92275979,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLRL USD-Hybrid,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,"Partial RF+50, all tenors up to 10yr",Canadian Dollar,Non-par,61.09190901,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLRL USD-Hybrid,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,"Partial RF+50, all tenors up to 20yr",Canadian Dollar,Non-par,77.1785886,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLRL USD-Hybrid,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,"Partial RF-100, all tenors up to 2yr",Canadian Dollar,Non-par,-0.772982324,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLRL USD-Hybrid,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,"Partial RF-100, all tenors up to 5yr",Canadian Dollar,Non-par,-22.49551234,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLRL USD-Hybrid,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,"Partial RF-100, all tenors up to 7yr",Canadian Dollar,Non-par,-71.79635852,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLRL USD-Hybrid,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,"Partial RF-100, all tenors up to 10yr",Canadian Dollar,Non-par,-122.9044148,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLRL USD-Hybrid,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,"Partial RF-100, all tenors up to 20yr",Canadian Dollar,Non-par,-141.7195317,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLRL USD-Hybrid,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,"Partial RF+100, all tenors up to 2yr",Canadian Dollar,Non-par,0.560045827,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLRL USD-Hybrid,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,"Partial RF+100, all tenors up to 5yr",Canadian Dollar,Non-par,21.87272742,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLRL USD-Hybrid,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,"Partial RF+100, all tenors up to 7yr",Canadian Dollar,Non-par,69.17769512,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
